"COU","Country","CORP_TAX","Corporate income tax rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,25.825,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,41.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,40.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,40.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,38.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,37.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,37.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,37.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,37.25,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,31.4,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,31.4,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,31.4,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,31.4,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,31.293,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,31.293,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,31.293,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,31.293,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,31.293,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,27.806,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,27.806,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,27.806,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,27.81,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,27.81,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,27.81,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,27.81,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,34,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,34,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,34,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,34,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,34,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,25,,
"AUT","Austria","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,24,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,30,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,28,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,28,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,27,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,19,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,33,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,33,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,33,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,33,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,20,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,22,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,22,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,22,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,25,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,23,,
"TUR","Türkiye","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,20,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,25,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,23,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,22,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,21,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,20,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,20,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,18,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,17,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,17,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,17,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,17,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,19,,
"SVN","Slovenia","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,16,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,16,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,17.33,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,9,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,9,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,31,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,31,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,31,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,31,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,28,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,26,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,24,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,24,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,21,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,20,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,19,,
"CZE","Czechia","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,19,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,30,,
"CRI","Costa Rica","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,30,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2000","2000","PC","Percentage","0","Units",,,35,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2001","2001","PC","Percentage","0","Units",,,35,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2002","2002","PC","Percentage","0","Units",,,35,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2003","2003","PC","Percentage","0","Units",,,36.75,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2004","2004","PC","Percentage","0","Units",,,38.5,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2005","2005","PC","Percentage","0","Units",,,38.5,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2006","2006","PC","Percentage","0","Units",,,38.5,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2007","2007","PC","Percentage","0","Units",,,34,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2008","2008","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2009","2009","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2010","2010","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2011","2011","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2012","2012","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2013","2013","PC","Percentage","0","Units",,,34,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2014","2014","PC","Percentage","0","Units",,,34,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2015","2015","PC","Percentage","0","Units",,,39,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2016","2016","PC","Percentage","0","Units",,,40,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2017","2017","PC","Percentage","0","Units",,,40,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2018","2018","PC","Percentage","0","Units",,,37,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2019","2019","PC","Percentage","0","Units",,,33,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2020","2020","PC","Percentage","0","Units",,,32,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2021","2021","PC","Percentage","0","Units",,,31,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2022","2022","PC","Percentage","0","Units",,,35,,
"COL","Colombia","COMB_CIT_RATE","Combined corporate income tax rate","2023","2023","PC","Percentage","0","Units",,,35,,
